,index,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
164,286,435698,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/435698/download,XC435698-Uru (Odontophorus capueira-OK)TUC 8-9 18e15.mp3,94,,A
165,288,426153,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/426153/download,XC426153-o. capueira.mp3,73,"Turdus rufiventris, Grallaria varia",A
166,291,215642,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/215642/download,"XC215642-Spot-winged Wood-Quail (song, Brazil, Serra de Baturite, aug2011, 1).MP3",71,,A
167,293,43015,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/43015/download,232_Odontophorus capueira_Guaramiranga_15_I_10_Ciro Albano.mp3,119,,A
168,445,436509,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/436509/download,XC436509-Seriema1 (Cariama cristata-OK) 26-07-18 18e30.mp3,21,,A
169,446,433943,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/433943/download,XC433943-180825_019.MP3,51,,A
170,447,421619,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/421619/download,XC421619-Seriema (Cariama cristata-OK-OK).mp3,65,"Patagioenas cayennensis, Turdus leucomelas, Coryphospingus pileatus, Tolmomyias flaviventris",A
171,448,417496,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/417496/download,XC417496-DR0000_0349.mp3,23,,A
172,449,342239,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/342239/download,XC342239-DSC_8601_RedLeggedSeriema_201609031342_mod.mp3,63,,A
173,450,310730,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/310730/download,XC310730-CARCRI03.mp3,30,"Rhynchotus rufescens, Saltator atricollis",A
174,451,295678,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/295678/download,XC295678-41 Cariama cristata (duet song)StaLuciaSucuriu_TrêsLagoasMS130812.mp3,35,,A
175,452,295676,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/295676/download,XC295676-40 Cariama cristata (song of 1 ind)StaLuciaSucuriu_TrêsLagoasMS130812.mp3,30,,A
176,453,286495,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/286495/download,XC286495-Cariama_cristata-1665159.mp3,126,,A
177,454,277789,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/277789/download,"XC277789-Red-legged Seriema, call, 04.09., Pico da Caledonia.mp3",46,,A
178,455,255032,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/255032/download,XC255032-seriema-001-fragaria.mp3,40,,A
179,456,111459,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/111459/download,XC111459-Red-legged Seriema2012-10-11-1.mp3,148,,A
180,457,108623,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/108623/download,"Cariama_cristata_AB090719_0757+Vanellus_chilensis,Certhiaxis_cinnamomea.mp3",53,Vanellus chilensis,A
181,458,23721,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/23721/download,Cariama cristata -PKD225:14.mp3,61,,A
182,459,23566,Cariama,cristata,Red-legged Seriema,https://www.xeno-canto.org/23566/download,Cariama cristata2.mp3,46,,A
183,483,518816,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/518816/download,XC518816-Sana castanha 10-01-2020 7e24.mp3,50,"Sporophila leucoptera, Sporophila lineola, Psittacara leucophthalmus",A
184,485,492121,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/492121/download,XC492121-Laterallus viridis 3.mp3,25,,A
185,486,492120,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/492120/download,XC492120-Laterallus viridis 2.mp3,22,,A
186,487,492119,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/492119/download,XC492119-Laterallus viridis.mp3,30,,A
187,488,454257,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/454257/download,XC454257-Sana castanha2 (Laterallus viridis-OK-OK) 29-01-2019 8e33.mp3,33,"Leptotila verreauxi, Thamnophilus doliatus, Sporophila leucoptera, Columbina talpacoti",A
188,489,454256,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/454256/download,XC454256-Sana castanha1 (Laterallus viridis-OK-OK) 29-01-2019 7e25.mp3,38,Mesembrinibis cayennensis,A
189,490,421058,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/421058/download,XC421058-Sana castanha4 (Laterallus viridis-OK-OK).mp3,60,,A
190,491,395843,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/395843/download,XC395843-Laterralus viridis_Gurupi_1022.mp3,31,,A
191,494,358749,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/358749/download,XC358749-Laterallus_viridis-1819443.mp3,31,,A
192,496,333030,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/333030/download,XC333030-LATVIR14.mp3,86,,A
193,499,218850,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/218850/download,XC218850-Russet-crowned Crake A 1200.mp3,98,,A
194,500,218849,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/218849/download,XC218849-Russet-crowned Crake A 1199.mp3,48,,A
195,501,218847,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/218847/download,XC218847-Russet-crowned Crake A 1198.mp3,57,,A
196,502,218846,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/218846/download,XC218846-Russet-crowned Crake A 1197.mp3,20,,A
197,503,218845,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/218845/download,XC218845-Russet-crowned Crake A 1196.mp3,91,,A
198,504,218844,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/218844/download,XC218844-Russet-crowned Crake A 1195.mp3,43,,A
199,505,157353,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/157353/download,XC157353-MZ000012.MP3,44,,A
200,506,143387,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/143387/download,XC143387-1061.mp3,39,,A
201,509,82553,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/82553/download,Laterallus viridis I.mp3,39,"Picumnus cirratus, Cantorchilus longirostris, Sporophila caerulescens",A
202,510,38563,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/38563/download,Laterallus viridis Usina Trapiche -Paulo Boute 25-02-2009.mp3,37,,A
203,511,30978,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/30978/download,Laterallus viridis - Russet-crowned Crake - set03 - Rio Araguari - Araguari - MG - Brazil.mp3,33,,A
204,512,23846,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/23846/download,Russet-crowned_Crake_9-15-08.mp3,24,"Crypturellus undulatus, Leptotila verreauxi",A
205,513,11359,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/11359/download,LaterallusviridisUberaba04102004.mp3,46,,A
206,514,7892,Laterallus,viridis,Russet-crowned Crake,https://www.xeno-canto.org/7892/download,Laterallus viridis Diq Furad 11jun06.mp3,28,,A
207,515,475940,Laterallus,fasciatus,Black-banded Crake,https://www.xeno-canto.org/475940/download,XC475940-Laterallus fasciatus-024.mp3,80,,A
208,516,474884,Laterallus,fasciatus,Black-banded Crake,https://www.xeno-canto.org/474884/download,XC474884-Laterallus fasciatus_Chandless_1089.mp3,60,Clibanornis rubiginosus,A
209,517,79995,Laterallus,fasciatus,Black-banded Crake,https://www.xeno-canto.org/79995/download,CERNIG04.mp3,66,Cercomacroides fuscicauda,A
210,521,492763,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/492763/download,XC492763-Laterallus melanophaius 2.mp3,42,,A
211,523,454926,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/454926/download,XC454926-Sana parda3 (Laterallus melanophaius-OK-OK) 1-02-2019 8e10.mp3,26,"Columbina talpacoti, Laterallus viridis, Leptotila verreauxi",A
212,524,416480,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/416480/download,XC416480-Sana parda2 (Laterallus melanophaius-OK-OK) 20 11e7.mp3,23,,A
213,526,186810,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/186810/download,XC186810-Laterallus melanophaius (sanã parda_lajeado).mp3,176,,A
214,530,33120,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/33120/download,L_melanophaiusMarcosMelojuq.mp3,28,Phacellodomus ferrugineigula,A
215,531,28288,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/28288/download,Laterallus_melanophaius_(Rufous-sided_Crake)e.p.04.01.09.mp3,39,,A
216,532,20123,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/20123/download,Laterallus melanophaius (Rufous-sided Crake)E.P.25.04.08.mp3,54,Donacobius atricapilla,A
217,533,13711,Laterallus,melanophaius,Rufous-sided Crake,https://www.xeno-canto.org/13711/download,Laterallus melanophaius.mp3,27,"Crotophaga ani, Gallinula galeata",A
218,534,517743,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/517743/download,XC517743-31-12-2019 6e51 sana do capim.mp3,22,Sicalis flaveola,A
219,536,517740,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/517740/download,XC517740-28-12-2019 7e33 Sana do capim.mp3,47,"Zenaida auriculata, Sporophila nigricollis",A
220,538,517738,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/517738/download,XC517738-04-01-2020 8e18 Sana do capim.mp3,104,"Amazona aestiva, Diopsittaca nobilis, Vanellus chilensis",A
221,539,517736,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/517736/download,XC517736-04-01-2020 7e32 Sana do capim SUPERBOA.mp3,222,"Amazona aestiva, Sicalis flaveola",A
222,542,394473,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/394473/download,XC394473-Sana do capim.mp3,42,,A
223,546,224848,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/224848/download,XC224848-Gray-breasted Crake A 1242.mp3,66,,A
224,547,224846,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/224846/download,XC224846-Gray-breasted Crake A 1238.mp3,75,,A
225,549,7891,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/7891/download,Laterallus exilis Dique Furadinho 03set06b short.mp3,48,,A
226,550,6455,Laterallus,exilis,Grey-breasted Crake,https://www.xeno-canto.org/6455/download,HI-0726-Gray-breasted-Crake.mp3,24,"Aratinga nenday, Laterallus viridis, Certhiaxis cinnamomeus, Campylorhynchus turdinus",A
227,553,481888,Laterallus,leucopyrrhus,Red-and-white Crake,https://www.xeno-canto.org/481888/download,XC481888-Laterallus leucopyrrhus.mp3,30,,A
228,556,421062,Laterallus,xenopterus,Rufous-faced Crake,https://www.xeno-canto.org/421062/download,XC421062-Sana de cara ruiva2 (Laterallus xenopterus-OK-OK).mp3,39,Tachornis squamata,A
229,557,421061,Laterallus,xenopterus,Rufous-faced Crake,https://www.xeno-canto.org/421061/download,XC421061-Sana de cara ruiva1 (Laterallus xenopterus-OK-OK).mp3,55,,A
230,558,237225,Laterallus,xenopterus,Rufous-faced Crake,https://www.xeno-canto.org/237225/download,XC237225-Laterallus xenopterus Buritizeiro MG_019.mp3,37,,A
231,568,34996,Aramides,mangle,Little Wood Rail,https://www.xeno-canto.org/34996/download,Aramides mangle_Iguaba Grande_Rafael Bessa_11 5 2009 17 14.mp3,52,,A
232,570,483682,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/483682/download,XC483682-Saracura três potes (Aramides cajaneus).mp3,54,,A
233,571,447231,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/447231/download,XC447231-Tres potes2 (Aramides cajaneus-OK-OK)  23‎-12-2018 ‏‎17e49.mp3,50,Brotogeris chiriri,A
234,572,440959,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/440959/download,XC440959-Saracura tres potes (Aramides cajaneus-OK)  26-10-18 18e54.mp3,27,,A
235,573,421612,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/421612/download,XC421612-Saracura tres potes (Aramides cajaneus-OK-OK).mp3,37,,A
236,574,352281,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/352281/download,XC352281-1009_01.mp3,80,,A
237,575,336680,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/336680/download,XC336680-Aramides cajaneus avicenniae song 29 Sep 2016 Rio Curitiba Itanhaem RSS.mp3,37,,A
238,576,336670,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/336670/download,XC336670-Aramides cajaneus avicenniae 30 Sep 2016 Rio Campininha Itanhaem RSS.mp3,71,,A
239,577,286487,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/286487/download,XC286487-Aramides_cajaneus-1665113.mp3,180,,A
240,578,218124,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/218124/download,XC218124-ARACAJ07.mp3,78,,A
241,579,216181,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/216181/download,XC216181-Aramides cajanea-Canastra 19-02-2010_06h31min (1).mp3,37,,A
242,580,188520,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/188520/download,XC188520-Aramides cajanea 21-07-2014 19 horas.mp3,41,,A
243,581,184566,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/184566/download,XC184566-Aramides cajanea-SalobraMS-BR-9-8-92-ASilveira.mp3,128,,A
244,582,165374,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/165374/download,XC165374-Aramides_cajanea_14012014_Cubatao_SP_RSS.mp3,43,,A
245,583,153971,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/153971/download,XC153971-Ara.caj.2013.9.12.0374.mp3,128,,A
246,584,130853,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/130853/download,XC130853-20111112-0500-1322-BR-RJ-REGUA-Gray-necked Wood-Rail.mp3,120,Gallinula galeata,A
247,585,111233,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/111233/download,Aramides cajanea1-BotanicalGarden-SP-Brazil-9-12-10-ASilveira.mp3,42,,A
248,586,23692,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/23692/download,Aramides cajanea-PKD225:06.mp3,203,,A
249,587,18517,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/18517/download,Aramides_cajanea_Patrocinio_MG_Corrego_Bebedouro_13_Jan_2007_RSS.mp3,30,,A
250,588,7187,Aramides,cajaneus,Grey-necked Wood Rail,https://www.xeno-canto.org/7187/download,Aramides_cajanea.mp3,76,,A
251,589,500062,Aramides,ypecaha,Giant Wood Rail,https://www.xeno-canto.org/500062/download,XC500062-28-09-2019 6e54 Saracurucu.mp3,71,"Tapera naevia, Vanellus chilensis",A
252,590,441314,Aramides,ypecaha,Giant Wood Rail,https://www.xeno-canto.org/441314/download,XC441314-Saracarucu1 (Aramides ypecaha-OK-OK) 25‎-10-‎2018 16e44.mp3,64,"Furnarius rufus, Elaenia flavogaster",A
253,591,118839,Aramides,ypecaha,Giant Wood Rail,https://www.xeno-canto.org/118839/download,XC118839-Aramides ypecaha_Pium.MP3,40,,A
254,592,81475,Aramides,ypecaha,Giant Wood Rail,https://www.xeno-canto.org/81475/download,aramides_ypecaha_1_rafael_dias_arroio_estiva_18_jun_2011.mp3,38,,A
255,593,52413,Aramides,ypecaha,Giant Wood Rail,https://www.xeno-canto.org/52413/download,Giant Woodrail_ (1).mp3,25,,A
256,594,421607,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/421607/download,XC421607-Saracura do mato ANT (Aramides saracura-OK-OK).mp3,48,,A
257,595,375216,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/375216/download,XC375216-STE-007 saracura e juriti.mp3,63,Leptotila verreauxi,A
258,596,343042,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/343042/download,XC343042-BR Slaty-breasted Wood-Rail duet 1515 161104 ftr NK.mp3,99,,A
259,597,336088,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/336088/download,XC336088-1133_01.mp3,56,,A
260,598,277277,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/277277/download,XC277277-saracura-do-mato.mp3,21,,A
261,599,277049,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/277049/download,"XC277049-Slaty-breasted Wood Rail, 29.08.mp3",52,,A
262,600,269903,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/269903/download,"XC269903-Slaty-breasted Wood Rail, 23.08., song.mp3",72,,A
263,601,218955,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/218955/download,XC218955-Slaty-breasted Wood-Rail A 1305.mp3,98,,A
264,602,218178,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/218178/download,XC218178-ARASAR14.mp3,59,,A
265,603,218175,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/218175/download,XC218175-ARASAR06.mp3,37,Turdus rufiventris,A
266,604,207510,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/207510/download,XC207510-Aramides_saracura_Pedreira_SP_Dez_2014_RSS.mp3,65,,A
267,606,146309,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/146309/download,XC146309-Aramides saracura.mp3,31,Basileuterus culicivorus,A
268,607,114664,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/114664/download,XC114664-Aramides_saracura-333220.mp3,41,,A
269,608,42843,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/42843/download,Rallidae._Aramides_saracura_Praca_Stoltenberg_Vidal_Ramos_17.01.2010_ELXC.mp3,43,"Tachyphonus coronatus, Sporophila caerulescens",A
270,609,41795,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/41795/download,Aramides saracura_Bom Jardim da Serra_6h00m_SC_24-11-2009 (2).mp3,40,,A
271,610,37737,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/37737/download,aramides saracura.mp3,36,Pyriglena leucoptera,A
272,612,4825,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/4825/download,Slatybreasted_WoodRail_Zizo-1-78.mp3,25,"Leptotila rufaxilla, Anabazenops fuscus, Drymophila ferruginea, Pyrrhura frontalis",A
273,613,466,Aramides,saracura,Slaty-breasted Wood Rail,https://www.xeno-canto.org/466/download,Aramides_saracura.mp3,22,Vireo chivi,A
274,627,502420,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/502420/download,XC502420-sanã carijó6.mp3,61,,A
275,628,470032,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/470032/download,XC470032-Sana carijo (Mustelirallus albicollis-OK) 21-3-2019 8e15.mp3,29,"Brotogeris chiriri, Volatinia jacarina, Guira guira",A
276,629,465155,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/465155/download,XC465155-Sana carijo 21-3-2019 8e15.mp3,29,"Volatinia jacarina, Brotogeris chiriri",A
277,630,448483,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/448483/download,XC448483-Sana carijo1 (Mustelirallus albicollis-OK) 28-12-18 10e8.mp3,42,Pitangus sulphuratus,A
278,631,433823,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/433823/download,XC433823-mp3_M. albicollis_2.mp3,56,,A
279,632,423646,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/423646/download,XC423646-P. albicollis - Suzano.mp3,47,,A
280,634,413774,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/413774/download,XC413774-Mustelirallus albicollis.mp3,34,,A
281,636,349235,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/349235/download,XC349235-Porzana albicollis_Tremembe_1569.mp3,50,,A
282,637,343197,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/343197/download,XC343197-Porzana_albicollis-2359786.mp3,41,,A
283,638,312778,Porzana,albicollis,Ash-throated Crake,https://www.xeno-canto.org/312778/download,"XC312778-1Porzana albicollis albicollis (Ash-throated Crake) - Caio Brito (Porto Velho-RO) - BRITO,1209.mp3",71,Ramphastos tucanus,A
